lat,lon
43.467606,-78.05476
43.467644,-79.55323
43.46782,-80.36159
43.46809,-79.822685
43.46812,-79.0439
43.46815,-80.09213
43.46823,-80.93007
43.469128,-78.804
43.469303,-79.31335
43.469383,-80.66062
43.469826,-78.564095
43.470097,-79.582794
43.470142,-80.39117
43.470215,-78.324196
43.4703,-78.08429
43.470467,-80.95967
43.4705,-79.85226
43.470516,-80.12171
43.470657,-79.07345
43.47166,-80.690216
43.4717,-78.83354
43.471794,-79.3429
43.472435,-78.593636
43.472466,-80.42075
43.472546,-79.612366
43.4727,-80.989265
43.472862,-78.35373
43.47288,-80.15129
43.472908,-79.88183
43.47298,-78.113815
43.473183,-79.103
43.473934,-80.7198
43.474266,-78.86309
43.47428,-79.37246
43.47478,-80.45034
43.474987,-79.64193
43.47504,-78.62318
43.47524,-80.18087
43.475307,-79.9114
43.475506,-78.38326
43.475662,-78.14334
43.475708,-79.13255
43.4762,-80.7494
43.47676,-79.40202
43.47683,-78.89264
43.47709,-80.47993
43.47743,-79.67149
43.477592,-80.21045
43.47764,-78.65272
43.477703,-79.94097
43.47814,-78.412796
43.47823,-79.16211
43.47834,-78.172874
43.478462,-80.77899
43.47924,-79.43159
43.479385,-78.92219
43.479397,-80.509514
43.479862,-79.701065
43.47994,-80.240036
43.480095,-79.97055
43.480236,-78.68227
43.480724,-80.808586
43.480743,-79.191666
43.480778,-78.44234
43.48101,-78.2024
43.481697,-80.53911
43.481712,-79.46115
43.481937,-78.95174
43.482285,-80.269615
43.482292,-79.73064
43.482483,-80.00013
43.482826,-78.71181
43.482975,-80.83819
43.483253,-79.22122
43.483406,-78.47187
43.483677,-78.23193
43.483994,-80.568695
43.484177,-79.490715
43.484486,-78.98129
43.484623,-80.2992
43.484715,-79.76021
43.484863,-80.02971
43.485226,-80.86778
43.485413,-78.741356
43.485756,-79.250786
43.486027,-78.50141
43.486286,-80.59829
43.486336,-78.26147
43.48634,-78.02152
43.48664,-79.52028
43.486958,-80.32879
43.48703,-79.01085
43.487133,-79.78979
43.48724,-80.05929
43.48747,-80.897385
43.48799,-78.770905
43.48826,-79.28034
43.488575,-80.627884
43.488647,-78.53095
43.488995,-78.29101
43.489033,-78.051056
43.489098,-79.54985
43.48929,-80.358376
43.48955,-79.81936
43.489567,-79.040405
43.489613,-80.08887
43.489708,-80.92699
43.49057,-78.80045
43.490753,-79.309906
43.490856,-80.65748
43.49126,-78.5605
43.49155,-79.57942
43.49161,-80.38797
43.491646,-78.32054
43.491722,-78.08059
43.491943,-80.95659
43.49196,-79.84894
43.49198,-80.118454
43.4921,-79.06996
43.493134,-80.68708
43.49314,-78.83
43.493244,-79.33947
43.49387,-78.59004
43.493935,-80.41756
43.494,-79.60899
43.494175,-80.9862
43.494293,-78.35008
43.494343,-80.14803
43.494366,-79.87852
43.494408,-78.110115
43.49463,-79.09952
43.495407,-80.716675
43.49571,-78.85956
43.49573,-79.36904
43.49625,-80.44715
43.496445,-79.638565
43.496475,-78.61959
43.4967,-80.17762
43.49677,-79.9081
43.496937,-78.37962
43.49709,-78.13965
43.497154,-79.129074
43.497673,-80.74628
43.49821,-79.398605
43.49827,-78.889114
43.498558,-80.476746
43.498882,-79.66814
43.499054,-80.20721
43.499077,-78.64914
43.499165,-79.937675
43.499573,-78.409164
43.499672,-79.15864
43.499763,-78.16919
43.49994,-80.77588
43.50069,-79.42818
43.500828,-78.91866
43.500866,-80.50634
43.501316,-79.697716
43.501404,-80.2368
43.501556,-79.967255
43.50167,-78.67869
43.50219,-79.1882
43.502197,-80.80548
43.50221,-78.438705
43.502438,-78.19872
43.503162,-79.45775
43.503166,-80.535934
43.50338,-78.94823
43.503746,-79.727295
43.50375,-80.26639
43.50394,-79.99684
43.50426,-78.70824
43.50445,-80.83508
43.5047,-79.217766
43.504837,-78.468254
43.505104,-78.228264
43.505463,-80.56554
43.50563,-79.48732
43.505928,-78.97778
43.50609,-80.29598
43.506172,-79.756874
43.506325,-80.02643
43.5067,-80.864685
43.506847,-78.73779
43.507202,-79.24734
43.50746,-78.4978
43.507755,-80.59513
43.50776,-78.01781
43.507763,-78.257805
43.50809,-79.51689
43.508423,-80.32558
43.50847,-79.00735
43.50859,-79.78645
43.5087,-80.056015
43.508945,-80.894295
43.50943,-78.76735
43.509705,-79.2769
43.510044,-80.62473
43.51008,-78.52735
43.51042,-78.287346
43.510456,-78.04734
43.510548,-79.54646
43.510754,-80.35517
43.511005,-79.81603
43.51101,-79.0369
43.511074,-80.0856
43.511185,-80.923904
43.512005,-78.796906
43.5122,-79.30647
43.512325,-80.654335
43.512695,-78.5569
43.513004,-79.57604
43.513073,-78.31689
43.513077,-80.384766
43.513145,-78.07688
43.513416,-79.84562
43.51342,-80.953514
43.513443,-80.11519
43.513542,-79.06647
43.514576,-78.82646
43.514603,-80.68394
43.51469,-79.336044
43.515305,-78.58645
43.5154,-80.41436
43.51545,-79.60562
43.51565,-80.98312
43.51572,-78.346436
43.515804,-80.14478
43.515823,-79.8752
43.51583,-78.10642
43.51607,-79.09603
43.516876,-80.71355
43.517143,-78.85602
43.517178,-79.365616
43.517715,-80.44396
43.517895,-79.6352
43.51791,-78.616005
43.51816,-80.17438
43.518223,-79.904785
43.518364,-78.375984
43.518513,-78.135956
43.518597,-79.1256
43.519146,-80.74315
43.51966,-79.39519
43.519707,-78.88558
43.520027,-80.473564
43.520332,-79.66478
43.520508,-78.64555
43.520515,-80.20397
43.52062,-79.93437
43.521004,-78.40553
43.521114,-79.15517
43.521187,-78.165504
43.521408,-80.77276
43.522137,-79.42476
43.522263,-78.915146
43.52233,-80.50317
43.52277,-79.69436
43.522865,-80.23357
43.52301,-79.96396
43.523106,-78.67511
43.523632,-79.18474
43.523636,-78.43508
43.523666,-80.80237
43.52386,-78.195045
43.52461,-79.45434
43.524635,-80.53277
43.52482,-78.94471
43.5252,-79.723946
43.52521,-80.26316
43.5254,-79.99355
43.525696,-78.70467
43.52592,-80.83198
43.526142,-79.21431
43.526264,-78.46463
43.526527,-78.22459
43.52693,-80.56237
43.527077,-79.48392
43.527367,-78.97427
43.52755,-80.292755
43.527622,-79.75353
43.527782,-80.02315
43.52817,-80.86159
43.528282,-78.73423
43.52865,-79.24388
43.52889,-78.49419
43.52918,-78.014084
43.52919,-78.254135
43.529224,-80.59198
43.52954,-79.5135
43.529884,-80.32236
43.529907,-79.00384
43.530045,-79.78312
43.53016,-80.052734
43.530415,-80.891205
43.53086,-78.763794
43.531147,-79.27345
43.53151,-80.62158
43.53151,-78.52374
43.531845,-78.28368
43.531876,-78.04363
43.531998,-79.543076
43.532215,-80.35196
43.532448,-79.03341
43.53246,-79.812706
43.53253,-80.08233
43.532658,-80.920815
43.53344,-78.79335
43.53364,-79.30303
43.533794,-80.65119
43.534122,-78.5533
43.53445,-79.57266
43.5345,-78.31323
43.534542,-80.38156
43.534565,-78.07317
43.53487,-79.84229
43.534893,-80.95043
43.5349,-80.11193
43.53498,-79.06298
43.53601,-78.822914
43.53607,-80.6808
43.536137,-79.33261
43.53673,-78.582855
43.53686,-80.41116
43.5369,-79.60225
43.53712,-80.98005
43.537148,-78.34279
43.53725,-78.102715
43.537262,-80.141525
43.537277,-79.87189
43.53751,-79.09255
43.538345,-80.71041
43.538578,-78.852486
43.53862,-79.36219
43.539177,-80.44077
43.539337,-78.61241
43.539345,-79.63183
43.539623,-80.17113
43.539677,-79.901474
43.53979,-78.37234
43.539932,-78.13226
43.540035,-79.12212
43.54061,-80.74003
43.541103,-79.39177
43.54114,-78.88205
43.54149,-80.470375
43.541782,-79.661415
43.54194,-78.641975
43.541977,-80.20072
43.542072,-79.93107
43.542427,-78.40189
43.542557,-79.151695
43.54261,-78.16181
43.542877,-80.76964
43.54358,-79.42135
43.543697,-78.91162
43.543797,-80.499985
43.544216,-79.69101
43.544323,-80.23032
43.544464,-79.96066
43.544533,-78.67154
43.545063,-78.43145
43.54507,-79.181274
43.545135,-80.799255
43.54528,-78.19136
43.546055,-79.450935
43.546097,-80.529594
43.546253,-78.941185
43.546646,-79.7206
43.54667,-80.25993
43.546852,-79.990265
43.547127,-78.7011
43.54739,-80.82887
43.54758,-79.210846
43.54769,-78.461006
43.547947,-78.22092
43.548393,-80.559204
43.548523,-79.480515
43.5488,-78.97076
43.549007,-80.289536
43.549072,-79.75019
43.549236,-80.01986
43.54964,-80.85849
43.549713,-78.73067
43.550087,-79.240425
43.550316,-78.49057
43.5506,-78.01037
43.55061,-78.250465
43.550686,-80.58881
43.550983,-79.5101
43.551346,-80.31914
43.551346,-79.000336
43.551495,-79.77978
43.551613,-80.04946
43.551884,-80.88811
43.55229,-78.76023
43.55259,-79.27001
43.552933,-78.52013
43.552975,-80.61843
43.55327,-78.28002
43.55329,-78.03992
43.553444,-79.53969
43.553673,-80.34875
43.553883,-79.02991
43.55391,-79.80937
43.553986,-80.07906
43.554127,-80.91773
43.55487,-78.7898
43.555084,-79.29959
43.555256,-80.64805
43.55555,-78.54969
43.555897,-79.56928
43.55592,-78.30958
43.55598,-78.069466
43.556,-80.37836
43.55632,-79.838974
43.556355,-80.108665
43.556362,-80.94735
43.556416,-79.05949
43.55744,-78.819374
43.557537,-80.677666
43.557575,-79.32918
43.55816,-78.579254
43.55832,-80.40797
43.558346,-79.59887
43.558567,-78.339134
43.55859,-80.976974
43.55867,-78.099014
43.55872,-80.13827
43.558727,-79.86857
43.55895,-79.089066
43.55981,-80.70728
43.56001,-78.848946
43.560062,-79.35876
43.56064,-80.43758
43.560764,-78.60882
43.56079,-79.62846
43.561077,-80.16788
43.561127,-79.89817
43.56121,-78.3687
43.561348,-78.12857
43.56147,-79.118645
43.562077,-80.7369
43.562546,-79.38834
43.562572,-78.87852
43.56295,-80.46719
43.56323,-79.65806
43.563366,-78.63839
43.56343,-80.19748
43.563526,-79.927765
43.56385,-78.398254
43.56399,-79.148224
43.564026,-78.15812
43.564342,-80.76652
43.56502,-79.41793
43.565132,-78.90809
43.565254,-80.4968
43.565662,-79.68765
43.56578,-80.22709
43.565918,-79.95737
43.56596,-78.66796
43.566483,-78.42782
43.566505,-79.1778
43.5666,-80.79614
43.5667,-78.187675
43.567493,-79.447525
43.56756,-80.52642
43.567684,-78.93767
43.568092,-79.71725
43.568127,-80.2567
43.568302,-79.98697
43.568554,-78.697525
43.568855,-80.82576
43.56902,-79.20739
43.569115,-78.45738
43.569366,-78.21724
43.569855,-80.55604
43.56996,-79.47711
43.570232,-78.96725
43.570465,-80.28631
43.57052,-79.74684
43.570686,-80.01658
43.571106,-80.855385
43.57114,-78.7271
43.571526,-79.23698
43.57174,-78.486946
43.57201,-78.006645
43.57203,-78.246796
43.572147,-80.585655
43.572426,-79.50671
43.572777,-78.996826
43.5728,-80.31592
43.57294,-79.77644
43.573063,-80.04618
43.57335,-80.88502
43.573723,-78.756676
43.574024,-79.26656
43.574356,-78.51652
43.574436,-80.61528
43.574684,-78.27636
43.574707,-78.036194
43.574886,-79.5363
43.57513,-80.345535
43.575317,-79.026405
43.575356,-79.806046
43.57544,-80.07579
43.575592,-80.91464
43.576298,-78.78625
43.576523,-79.29615
43.576717,-80.6449
43.576973,-78.54609
43.57734,-79.565895
43.57734,-78.30592
43.577396,-78.06575
43.577457,-80.37515
43.577766,-79.83565
43.577805,-80.1054
43.577827,-80.94427
43.57785,-79.05599
43.57887,-78.81583
43.579,-80.67452
43.579014,-79.32574
43.579582,-78.57565
43.579777,-80.40477
43.57979,-79.59549
43.579987,-78.33549
43.58006,-80.9739
43.580082,-78.095314
43.58017,-80.13501
43.580173,-79.86525
43.58038,-79.08557
43.581272,-80.70415
43.58144,-78.845406
43.5815,-79.35533
43.582092,-80.43439
43.582188,-78.605225
43.582233,-79.62509
43.582527,-80.16462
43.582577,-79.89486
43.58263,-78.36505
43.582764,-78.12487
43.582905,-79.11516
43.583538,-80.73377
43.583984,-79.384926
43.584,-78.874985
43.584404,-80.464005
43.58467,-79.65469
43.58479,-78.6348
43.584885,-80.19424
43.584972,-79.92446
43.58527,-78.394615
43.585426,-79.144745
43.58544,-78.154434
43.585804,-80.7634
43.58646,-79.41452
43.58656,-78.904564
43.58671,-80.49362
43.58711,-79.684296
43.587234,-80.22385
43.587364,-79.95407
43.587387,-78.664375
43.587902,-78.42419
43.58794,-79.17434
43.588062,-80.79302
43.58811,-78.18399
43.588932,-79.444115
43.589016,-80.52325
43.58911,-78.93415
43.58954,-79.7139
43.589577,-80.25346
43.589752,-79.98368
43.589977,-78.693954
43.590317,-80.822655
43.59045,-79.203926
43.590534,-78.45376
43.59078,-78.21356
43.591312,-80.55287
43.5914,-79.47371
43.591663,-78.96373
43.59192,-80.28308
43.59196,-79.7435
43.592136,-80.01329
43.592564,-78.72353
43.592567,-80.85229
43.592957,-79.23352
43.59316,-78.48333
43.593422,-78.002914
43.59344,-78.243126
43.593605,-80.5825
43.593864,-79.50331
43.594208,-78.99332
43.594254,-80.3127
43.594383,-79.7731
43.594513,-80.0429
43.594814,-80.88192
43.595146,-78.75311
43.59546,-79.26311
43.595776,-78.5129
43.595894,-80.61212
43.5961,-78.27269
43.596115,-78.03248
43.596325,-79.53291
43.596584,-80.34232
43.596745,-79.0229
43.596798,-79.80271
43.596886,-80.07252
43.597054,-80.91155
43.597725,-78.78269
43.597958,-79.2927
43.598175,-80.64175
43.598392,-78.54248
43.598755,-78.30226
43.598778,-79.562515
43.59881,-78.06204
43.59891,-80.37194
43.599213,-79.83232
43.599255,-80.102135
43.59928,-79.05249
43.59929,-80.941185
43.600296,-78.81228
43.60045,-79.3223
43.600456,-80.67138
43.601,-78.57205
43.601227,-79.59212
43.60123,-80.401566
43.601402,-78.33183
43.601494,-78.091606
43.60152,-80.970825
43.601616,-79.86193
43.60162,-80.13175
43.60181,-79.082085
43.60273,-80.70101
43.602863,-78.84186
43.602936,-79.3519
43.603546,-80.43119
43.603607,-78.60163
43.603672,-79.62172
43.603977,-80.16137
43.60402,-79.89154
43.604046,-78.361404
43.604176,-78.12117
43.604336,-79.11168
43.605,-80.73064
43.60542,-79.3815
43.605427,-78.871445
43.60586,-80.460815
43.606113,-79.65133
43.60621,-78.63121
43.60633,-80.19099
43.606415,-79.92116
43.606686,-78.390976
43.606853,-78.15074
43.606857,-79.14127
43.60726,-80.76028
43.607895,-79.4111
43.607986,-78.90103
43.608166,-80.49044
43.608547,-79.68093
43.60868,-80.220604
43.608807,-78.6608
43.60881,-79.95077
43.60932,-78.420555
43.60937,-79.17087
43.609524,-80.78991
43.609524,-78.180305
43.61037,-79.440704
43.61047,-80.52007
43.61054,-78.930626
43.610977,-79.71054
43.611027,-80.25023
43.6112,-79.980385
43.611397,-78.69038
43.61178,-80.81954
43.61188,-79.20046
43.61195,-78.45013
43.61219,-78.20988
43.612766,-80.5497
43.61284,-79.47031
43.613087,-78.96021
43.61337,-80.279854
43.613403,-79.74015
43.61358,-80.01
43.613987,-78.71996
43.61403,-80.84918
43.614388,-79.23006
43.614574,-78.479706
43.614857,-78.23945
43.61506,-80.57933
43.6153,-79.49991
43.61563,-78.98981
43.615704,-80.30948
43.615826,-79.76977
43.61596,-80.03962
43.616272,-80.87882
43.616566,-78.74955
43.61689,-79.25966
43.617195,-78.509285
43.617348,-80.60896
43.61751,-78.26902
43.617523,-78.02876
43.61776,-79.52952
43.618034,-80.3391
43.61817,-79.0194
43.61824,-79.79938
43.618332,-80.069244
43.618515,-80.90846
43.619144,-78.77914
43.61939,-79.28926
43.619633,-80.638596
43.61981,-78.53887
43.620167,-78.2986
43.620213,-79.55913
43.620216,-78.05833
43.62036,-80.36874
43.62065,-79.828995
43.6207,-80.09886
43.62071,-79.048996
43.62075,-80.9381
43.62172,-78.80872
43.62188,-79.31886
43.62191,-80.668236
43.62242,-78.56845
43.622665,-79.58874
43.62268,-80.39836
43.622814,-78.32818
43.622902,-78.0879
43.622982,-80.96774
43.62306,-79.85861
43.623066,-80.12849
43.623238,-79.07859
43.624184,-80.69787
43.624287,-78.83832
43.624367,-79.348465
43.625,-80.42799
43.625027,-78.59804
43.625107,-79.61835
43.62521,-80.99739
43.625423,-80.15811
43.625458,-78.35776
43.62546,-79.88823
43.625584,-78.11747
43.625763,-79.10819
43.626453,-80.72751
43.62685,-79.378075
43.62685,-78.86791
43.62731,-80.45763
43.62755,-79.64796
43.62763,-78.627625
43.627777,-80.18774
43.627857,-79.91785
43.628098,-78.38734
43.62826,-78.14704
43.628284,-79.137794
43.62872,-80.75715
43.62933,-79.40768
43.62941,-78.89751
43.62962,-80.48726
43.629982,-79.677574
43.63013,-80.21736
43.630226,-78.65721
43.63025,-79.94747
43.630733,-78.416916
43.6308,-79.1674
43.63093,-78.17662
43.630978,-80.78679
43.6318,-79.43729
43.63192,-80.51689
43.63196,-78.9271
43.632416,-79.70719
43.632473,-80.246994
43.632637,-79.97709
43.632816,-78.6868
43.633232,-80.81643
43.63331,-79.197
43.63336,-78.4465
43.633602,-78.2062
43.63422,-80.54653
43.63427,-79.466896
43.63451,-78.956696
43.634815,-80.27663
43.634842,-79.73681
43.63502,-80.006714
43.635403,-78.71639
43.635483,-80.84608
43.63582,-79.2266
43.635986,-78.47608
43.636265,-78.23577
43.636513,-80.576164
43.636734,-79.49651
43.637054,-78.9863
43.63715,-80.30625
43.63726,-79.766426
43.6374,-80.03634
43.63773,-80.87572
43.637985,-78.74599
43.638317,-79.2562
43.638607,-78.50567
43.6388,-80.605804
43.638924,-78.26536
43.638927,-78.02504
43.639194,-79.52612
43.63948,-80.335884
43.639595,-79.01589
43.63968,-79.79604
43.639774,-80.06596
43.63997,-80.905365
43.640564,-78.77558
43.640816,-79.28581
43.641083,-80.635445
43.641224,-78.535255
43.641575,-78.29494
43.64162,-78.05461
43.641647,-79.55574
43.641808,-80.365524
43.64209,-79.82567
43.64213,-79.045494
43.642143,-80.0956
43.64221,-80.93501
43.643135,-78.805176
43.643307,-79.31542
43.643364,-80.66509
43.643837,-78.56485
43.644096,-79.58535
43.64413,-80.39516
43.644226,-78.32452
43.644306,-78.08419
43.64444,-80.96466
43.644497,-79.855286
43.64451,-80.12522
43.64466,-79.0751
43.645638,-80.69473
43.645706,-78.83477
43.645798,-79.34503
43.646442,-78.59444
43.646446,-80.4248
43.64654,-79.614975
43.646664,-80.994316
43.646866,-80.154854
43.64687,-78.3541
43.6469,-79.88491
43.646988,-78.11377
43.647186,-79.104706
43.647907,-80.72438
43.64827,-78.86437
43.648277,-79.37465
43.648758,-80.45443
43.648983,-79.64459
43.649044,-78.62403
43.649223,-80.18449
43.649296,-79.914536
43.64951,-78.38369
43.649666,-78.14335
43.649708,-79.13431
43.650173,-80.75402
43.650757,-79.40426
43.65083,-78.893974
43.651066,-80.48407
43.651417,-79.67421
43.651573,-80.21412
43.651638,-78.653625
43.65169,-79.94417
43.65214,-78.41328
43.652225,-79.16392
43.65234,-78.17293
43.65243,-80.78367
43.65323,-79.433876
43.65337,-80.51372
43.65338,-78.92358
43.653847,-79.703835
43.65392,-80.24375
43.65408,-79.97379
43.654232,-78.68322
43.654686,-80.81332
43.654736,-79.19353
43.654774,-78.44287
43.655006,-78.202515
43.655666,-80.54336
43.6557,-79.46349
43.65593,-78.95318
43.656258,-80.27339
43.656273,-79.73346
43.65646,-80.003426
43.65682,-78.71282
43.656937,-80.84297
43.65724,-79.22314
43.6574,-78.47246
43.65767,-78.23209
43.65796,-80.573
43.658165,-79.49311
43.658478,-78.98278
43.658596,-80.30303
43.658695,-79.763084
43.65884,-80.03306
43.659184,-80.87262
43.6594,-78.74242
43.659744,-79.252754
43.66002,-78.50205
43.660248,-80.602646
43.660328,-78.26168
43.660328,-78.02132
43.66062,-79.52273
43.660927,-80.33267
43.661015,-79.01239
43.661114,-79.79271
43.661213,-80.06269
43.661423,-80.902275
43.66198,-78.77202
43.662243,-79.282364
43.662533,-80.63229
43.662636,-78.53165
43.662983,-78.291275
43.66302,-78.050896
43.66308,-79.552345
43.663254,-80.36231
43.663525,-79.822334
43.66355,-79.042
43.66358,-80.09232
43.663662,-80.93193
43.664555,-78.80162
43.664734,-79.31198
43.66481,-80.66194
43.665245,-78.56124
43.665527,-79.58197
43.665573,-80.39195
43.66563,-78.32086
43.665707,-78.08048
43.665894,-80.961586
43.66593,-79.85197
43.665947,-80.121956
43.66608,-79.07161
43.667088,-80.69159
43.66712,-78.83122
43.66722,-79.3416
43.667854,-78.59084
43.667892,-80.42159
43.667973,-79.611595
43.66812,-80.99124
43.668278,-78.35046
43.66831,-80.151596
43.668335,-79.88159
43.668392,-78.11006
43.668606,-79.10122
43.669357,-80.721245
43.669685,-78.86083
43.669704,-79.371216
43.670204,-80.45124
43.670414,-79.64122
43.670456,-78.62044
43.670662,-80.18124
43.67073,-79.911224
43.670918,-78.38004
43.67107,-78.13965
43.671127,-79.13083
43.67162,-80.75089
43.672184,-79.40083
43.672245,-78.890434
43.672512,-80.48089
43.672848,-79.670845
43.67301,-80.21088
43.67305,-78.65004
43.673126,-79.94086
43.67355,-78.40964
43.673645,-79.160446
43.67374,-78.169235
43.67388,-80.78055
43.674656,-79.43046
43.674797,-78.920044
43.674816,-80.51054
43.67528,-79.70048
43.675358,-80.24052
43.675514,-79.9705
43.675644,-78.67964
43.676136,-80.8102
43.676155,-79.19006
43.67618,-78.43924
43.67641,-78.19883
43.677113,-80.540184
43.677128,-79.46008
43.67735,-78.94965
43.6777,-80.27016
43.677708,-79.7301
43.6779,-80.00013
43.67823,-78.70924
43.678387,-80.83986
43.678665,-79.21968
43.678806,-78.468834
43.679073,-78.22842
43.679405,-80.56983
43.679592,-79.48971
43.679893,-78.97927
43.680035,-80.299805
43.680126,-79.759735
43.680275,-80.02977
43.680634,-80.86952
43.680813,-78.73885
43.681168,-79.2493
43.681427,-78.498436
43.681694,-80.59949
43.68173,-78.017586
43.681732,-78.25801
43.68205,-79.51933
43.682365,-80.32945
43.682434,-79.00888
43.682545,-79.78937
43.68265,-80.05941
43.682877,-80.89918
43.68339,-78.768456
43.683662,-79.278915
43.68398,-80.62914
43.684044,-78.52803
43.684387,-78.287605
43.68442,-78.04718
43.684505,-79.54896
43.684692,-80.35909
43.684956,-79.819
43.68497,-79.0385
43.68502,-80.08905
43.685112,-80.92884
43.685966,-78.798065
43.686157,-79.30854
43.68626,-80.65879
43.686653,-78.55763
43.686954,-79.57859
43.687016,-80.38875
43.687035,-78.3172
43.687107,-78.07677
43.687344,-80.9585
43.687363,-79.84864
43.687386,-80.11869
43.6875,-79.06811
43.688534,-80.68845
43.688534,-78.827675
43.688644,-79.33816
43.689262,-78.58724
43.689335,-80.418396
43.6894,-79.608215
43.68957,-80.98817
43.68968,-78.3468
43.689743,-80.14834
43.689766,-79.87827
43.68979,-78.10636
43.690025,-79.097725
43.690804,-80.71811
43.691097,-78.85729
43.691128,-79.36778
43.691647,-80.448044
43.69184,-79.63785
43.691864,-78.616844
43.6921,-80.17798
43.692165,-79.90791
43.692318,-78.376396
43.692467,-78.13595
43.692547,-79.12735
43.69307,-80.747765
43.693607,-79.397415
43.693657,-78.8869
43.693954,-80.4777
43.694275,-79.66748
43.69445,-80.20763
43.69446,-78.646454
43.694557,-79.93755
43.694954,-78.406
43.695065,-79.15697
43.69514,-78.16554
43.695328,-80.77743
43.69608,-79.42704
43.696213,-78.91652
43.69626,-80.507355
43.69671,-79.69711
43.696796,-80.237274
43.696945,-79.96719
43.697052,-78.67606
43.697575,-79.18659
43.697582,-80.80709
43.697586,-78.4356
43.69781,-78.19514
43.69855,-79.45667
43.698555,-80.53701
43.69876,-78.94614
43.699135,-79.72675
43.69914,-80.26692
43.69933,-79.99684
43.699642,-78.70567
43.699837,-80.836754
43.70008,-79.21622
43.70021,-78.4652
43.700474,-78.22474
43.700848,-80.566666
43.701015,-79.4863
43.70131,-78.97575
43.701473,-80.29658
43.701557,-79.75639
43.70171,-80.02648
43.70208,-80.86642
43.702225,-78.73528
43.702583,-79.24584
43.70283,-78.49481
43.703125,-78.01386
43.703133,-78.25434
43.703136,-80.59632
43.703472,-79.51593
43.703804,-80.326225
43.70385,-79.00537
43.70397,-79.786026
43.704082,-80.05613
43.704323,-80.89608
43.704803,-78.76489
43.705082,-79.27547
43.70542,-80.625984
43.70545,-78.52442
43.705788,-78.283936
43.705814,-78.04346
43.70593,-79.54556
43.70613,-80.35588
43.706383,-79.03499
43.706387,-79.815674
43.706455,-80.08578
43.70656,-80.92575
43.707375,-78.79451
43.707577,-79.30509
43.707703,-80.65565
43.70806,-78.55402
43.708378,-79.5752
43.708435,-78.31354
43.708454,-80.38554
43.708504,-78.07305
43.708794,-80.955414
43.708794,-79.845314
43.708817,-80.115425
43.708916,-79.06461
43.709946,-78.82413
43.709976,-80.68531
43.710064,-79.334724
43.710667,-78.58364
43.710773,-80.41519
43.710823,-79.604836
43.711018,-80.985085
43.711082,-78.34315
43.711178,-80.14507
43.711185,-78.10265
43.711197,-79.874954
43.71144,-79.09424
43.712246,-80.71497
43.71251,-78.853745
43.712547,-79.36436
43.713085,-80.44485
43.713264,-79.634476
43.71327,-78.61325
43.713535,-80.17473
43.713593,-79.9046
43.713722,-78.37275
43.713863,-78.13225
43.713963,-79.12386
43.71451,-80.74464
43.715027,-79.39399
43.71507,-78.88336
43.715393,-80.47451
43.715702,-79.664116
43.715866,-78.64286
43.715885,-80.20438
43.71599,-79.93425
43.71636,-78.40236
43.71648,-79.15349
43.716537,-78.16185
43.716774,-80.7743
43.7175,-79.42362
43.717625,-78.91299
43.717697,-80.50417
43.718132,-79.693756
43.71823,-80.23403
43.718376,-79.9639
43.71846,-78.67248
43.718987,-78.43197
43.71899,-79.18312
43.71903,-80.80397
43.719208,-78.19145
43.71997,-79.453255
43.719994,-80.53383
43.720173,-78.94261
43.72056,-79.7234
43.720573,-80.26369
43.72076,-79.993546
43.721046,-78.702095
43.72128,-80.83364
43.7215,-79.212746
43.72161,-78.46158
43.72187,-78.221054
43.72229,-80.56349
43.722435,-79.482895
43.722717,-78.97223
43.722908,-80.29335
43.72298,-79.753044
43.72314,-80.02319
43.723526,-80.86331
43.72363,-78.73171
43.724003,-79.24238
43.724236,-78.49119
43.724518,-78.01013
43.72453,-78.25066
43.72458,-80.59316
43.724895,-79.512535
43.72524,-80.323006
43.725258,-79.00186
43.7254,-79.78269
43.725513,-80.05285
43.72577,-80.89298
43.726208,-78.76133
43.726498,-79.27201
43.726852,-78.520805
43.726864,-80.622826
43.727184,-78.280266
43.727207,-78.039734
43.72735,-79.542175
43.727566,-80.35267
43.727795,-79.03149
43.72781,-79.81233
43.727882,-80.082504
43.728004,-80.92265
43.728783,-78.790955
43.728992,-79.30164
43.72914,-80.6525
43.72946,-78.550415
43.7298,-79.571815
43.72983,-78.309875
43.72989,-80.382324
43.729897,-78.069336
43.73022,-79.84199
43.730236,-80.95233
43.730247,-80.11215
43.730328,-79.06111
43.731354,-78.82058
43.73142,-80.68216
43.73148,-79.33128
43.73207,-78.58003
43.73221,-80.41199
43.732246,-79.601456
43.732464,-80.98201
43.73248,-78.339485
43.73258,-78.09894
43.73261,-80.141815
43.732624,-79.871635
43.732853,-79.090744
43.73369,-80.71183
43.733917,-78.8502
43.733963,-79.36092
43.73452,-80.44165
43.734673,-78.60965
43.734688,-79.6311
43.734966,-80.17147
43.73502,-79.90128
43.73512,-78.3691
43.735256,-78.12855
43.735374,-79.12038
43.735954,-80.74151
43.736443,-79.39056
43.736477,-78.87983
43.736828,-80.47132
43.737125,-79.66075
43.73727,-78.639275
43.737316,-80.201126
43.737415,-79.93094
43.737755,-78.39871
43.737892,-79.15001
43.73793,-78.15816
43.738213,-80.77118
43.73892,-79.4202
43.739033,-78.909454
43.739132,-80.500984
43.739555,-79.69039
43.739662,-80.23079
43.739803,-79.960594
43.739864,-78.66889
43.740387,-78.42833
